
CS: 2.1 | KV: 0.2
0,0.32
1,0.32770779892771984
2,0.3410528626287272
3,0.35855368221858963
4,0.37911836847866875
5,0.40194218436211415
6,0.4264320258184472
7,0.45215076369503815
8,0.4787762233746672
9,0.5060709525148006
10,0.5338599396843281
11,0.5620141928607378
12,0.5904386366805604
13,0.6190631926375937
14,0.6478362051332707
15,0.676719596434521
16,0.7056852958471194
17,0.7347126079937103
18,0.7637862732177736
19,0.7928950380886834
20,0.8220306018544248
21,0.8511868399700582
22,0.8803592318327265
23,0.9095444390181497
24,0.9387399944376524
25,0.9679440732443132
26,0.9971553239887299
27,1.026372744179131
28,1.055595588567768
29,1.0848233015567903
30,1.1140554673803316
31,1.1432917733877812
32,1.172531982982716
33,1.2017759156781251
34,1.2310234323963833
35,1.2602744246346558
36,1.2895288064791461
37,1.3187865087189707
38,1.3480474745074769
39,1.3773116561640426
40,1.406579012816423
41,1.435849508662596
42,1.4651231116891814
43,1.4943997927263724
44,1.5236795247508763
45,1.5529622823716542
46,1.5822480414503803
47,1.611536778821208
48,1.6408284720837214
49,1.6701230994498364
50,1.699420639630467
51,1.7287210717515034
52,1.7580243752914015
53,1.7873305300347024
54,1.8166395160372988
55,1.8459513136003658
56,1.8752659032506804
57,1.904583265725657
58,1.9339033819618616
59,1.9632262330860963
60,1.9925518004083826
61,2.0218800654163496
62,2.051211009770662
63,2.08054461530122
64,2.109880864003931
65,2.13921973803791
66,2.1685612197229993
67,2.1979052915375292
68,2.2272519361162577
69,2.256601136248451
70,2.28595287487607

CS: 2.1 | KV: 0.3
0,0.32
1,0.32770779892771984
2,0.34098528624390634
3,0.35830017952767756
4,0.37854309934437985
5,0.40091082745243944
6,0.4248217918971639
7,0.4498548826611133
8,0.47570515740006936
9,0.5021517747054794
10,0.5290347794480499
11,0.556238296559225
12,0.5836783641825237
13,0.6112941254833637
14,0.6390414519502972
15,0.6668883269678907
16,0.6948115037337445
17,0.7227940857339041
18,0.7508237751024394
19,0.7788916044945433
20,0.806991018998571
21,0.8351172114584839
22,0.8632666412527479
23,0.8914366858867195
24,0.9196253887356809
25,0.9478312763965522
26,0.9760532264332851
27,1.0042903716052871
28,1.0325420305082753
29,1.0608076573369722
30,1.0890868054916218
31,1.1173791012073042
32,1.145684224439816
33,1.1740018950054953
34,1.2023318625251804
35,1.2306738991227109
36,1.259027794118098
37,1.2873933501652484
38,1.3157703804359726
39,1.3441587065619363
40,1.3725581571258034
41,1.4009685665504255
42,1.4293897742766541
43,1.4578216241505364
44,1.4862639639625266
45,1.5147166450971687
46,1.5431795222631561
47,1.5716524532819853
48,1.6001352989194084
49,1.6286279227482499
50,1.6571301910342966
51,1.6856419726392489
52,1.714163138936369
53,1.7426935637356669
54,1.7712331232163137
55,1.7997816958646158
56,1.8283391624163265
57,1.8569054058024033
58,1.8854803110975575
59,1.9140637654711152
60,1.9426556581398395
61,1.9712558803224391
62,1.9998643251955766
63,2.0284808878512157
64,2.057105465255199
65,2.0857379562069656
66,2.1143782613003257
67,2.1430262828852578
68,2.171681925030654
69,2.2003450934879885
70,2.2290156956558738

CS: 2.1 | KV: 0.4
0,0.32
1,0.32770779892771984
2,0.3408906793051571
3,0.3579491984160773
4,0.37775539776978534
5,0.39951369759567346
6,0.42266283711777586
7,0.4468067490694728
8,0.47166583071660106
9,0.49704259292485137
10,0.5227974447027302
11,0.5488316225249249
12,0.5750751562182517
13,0.6014783852729706
14,0.6280059779626435
15,0.6546327147798559
16,0.6813405156045856
17,0.7081163436319498
18,0.7349507273696199
19,0.7618367183470769
20,0.7887691559871808
21,0.8157441490214032
22,0.8427587095685529
23,0.8698104948454821
24,0.896897624765201
25,0.924018553044156
26,0.9511719760430293
27,0.9783567682197809
28,1.005571936354673
29,1.032816587019905
30,1.0600899033969478
31,1.0873911286940134
32,1.1147195542263713
33,1.1420745107933707
34,1.169455362388726
35,1.196861501564468
36,1.2242923459691069
37,1.2517473357216364
38,1.27922593138249
39,1.306727612352709
40,1.3342518755820278
41,1.3617982345014858
42,1.3893662181207567
43,1.4169553702477657
44,1.4445652488003953
45,1.4721954251887426
46,1.4998454837524937
47,1.5275150212422988
48,1.555203646337083
49,1.5829109791913987
50,1.6106366510084527
51,1.6383803036355407
52,1.6661415891793905
53,1.693920169639485
54,1.721715716557825
55,1.7495279106838908
56,1.7773564416537713
57,1.8052010076825837
58,1.8330613152694284
59,1.8609370789142068
60,1.8888280208457087
61,1.9167338707604138
62,1.9446543655715163
63,1.9725892491676986
64,2.000538272181222
65,2.0285011917649305
66,2.056477771377769
67,2.0844677805784673
68,2.112470994827034
69,2.1404871952937277
70,2.1685161686752012

CS: 2.1 | KV: 0.5
0,0.32
1,0.32770779892771984
2,0.3407690418124795
3,0.3575046615394655
4,0.37677241307230624
5,0.3977948034711253
6,0.420042200839863
7,0.4431534260018775
8,0.4668818060861832
9,0.4910585244186401
10,0.5155677199068958
11,0.5403295680209145
12,0.5652887838639458
13,0.5904068086752733
14,0.6156564986974526
15,0.6410185141064082
16,0.6664788629944716
17,0.6920272301724785
18,0.7176558392811974
19,0.7433586773511789
20,0.769130965734772
21,0.7949687985494778
22,0.8208688950526137
23,0.8468284295409862
24,0.8728449140358876
25,0.8989161169394038
26,0.9250400062324666
27,0.951214709443245
28,0.9774384850999664
29,1.0037097020711223
30,1.030026824343701
31,1.0563883995701357
32,1.0827930502449232
33,1.109239466732441
34,1.135726401612771
35,1.1622526649792586
36,1.188817120435218
37,1.2154186816146964
38,1.2420563091050851
39,1.2687290076855384
40,1.2954358238199257
41,1.3221758433600783
42,1.3489481894268378
43,1.3757520204445688
44,1.4025865283104897
45,1.4294509366841959
46,1.4563444993856072
47,1.483266498891643
48,1.5102162449234537
49,1.5371930731171775
50,1.5641963437720674
51,1.5912254406705235
52,1.6182797699651188
53,1.6453587591281658
54,1.6724618559597502
55,1.699588527650498
56,1.7267382598956222
57,1.753910556057057
58,1.7811049363707174
59,1.8083209371961284
60,1.8355581103058558
61,1.8628160222123495
62,1.8900942535299639
63,1.9173923983700736
64,1.9447100637673336
65,1.972046869135261
66,1.999402445749437
67,2.0267764362567315
68,2.054168494209054
69,2.081578283620235
70,2.109005478544724

CS: 2.1 | KV: 0.6
0,0.32
1,0.32770779892771984
2,0.34062037376587356
3,0.35697161231228336
4,0.37561544309435707
5,0.3958069102466193
6,0.4170606438940956
7,0.4390593560336451
8,0.46159467185119196
9,0.48452886276318596
10,0.5077700910899483
11,0.5312563897590671
12,0.5549452896079519
13,0.5788070986193161
14,0.6028205430715998
15,0.6269699366785979
16,0.6512433385904117
17,0.6756313516764523
18,0.7001263356800539
19,0.7247218894528726
20,0.7494125079472276
21,0.7741933529203846
22,0.7990600978203559
23,0.8240088212365395
24,0.8490359322982248
25,0.8741381172269185
26,0.8993123000174639
27,0.9245556126639125
28,0.9498653719281813
29,0.9752390606760384
30,1.000674312471955
31,1.026168898558627
32,1.0517207166304918
33,1.077327780996334
34,1.102988213848444
35,1.1287002374369006
36,1.154462167001812
37,1.1802724043530595
38,1.2061294320122886
39,1.2320318078495038
40,1.2579781601591884
41,1.2839671831300772
